address,city,state,country,hotel_star_rating,per_day_price,latitude,longitude,pageurl,property_id,property_name,room_type,uniq_id
Shalini Smriti. Shivneri Park. Plot #5. SR. No. 17/7/5. Balewadi. 411045 Pune. India – Show map,pune,Maharashtra,India,2 stars,549,18.56939679,73.7803904,http://www.booking.com/hotel/in/treebo-e-serai.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1764759,Treebo E Serai,Standard Double Room,ec9ac98981815e37a80f0691a9e5b34e
A/15/1. Vani Vihar Square. 751022 Bhubaneshwar. India – Show map,bhubaneshwar,Orissa,India,2-star hotel,799,20.29611468,85.83973557,http://www.booking.com/hotel/in/seetal.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,498127,Hotel Seetal,Executive Double or Twin Room,b9a14b2811138e7171c72a00d2b6ef44
Naddi. DAL (Dharamshala Cant). Distt. Kangra. 176216 McLeod Ganj. India – Great location -,mcleod ganj,Himachal Pradesh,India,3-star hotel,899,32.25043903,76.30513966,http://www.booking.com/hotel/in/dragon-i-resorts.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,505398,Dragon I Resorts,Deluxe Double Room,e2dc4f0e05b77e7f295834e083de5151
Mazil Waddo. 403716 Benaulim. India – Show map,benaulim,Goa,India,2-star hotel,699,15.25736595,73.9318192,http://www.booking.com/hotel/in/westwinds-retreat-flamingo.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1752914,Westwinds Retreat Flamingo,Deluxe Room,63646ed2b88714aa7543ae594c1b1c73
37. Farm Land. Central Bazar Road. Ramdaspeth. 440010 Nagpur. India – Show map,nagpur,Maharashtra,India,3-star hotel,1059,21.13360772,79.07308146,http://www.booking.com/hotel/in/tuli-imperial.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,502193,Tuli Imperial,Deluxe Double or Twin Room,4ae4edcca7c3f39ea3bd3b249190f74a
Library Road. Gandhi Chowk. Dehradun.Adjacent To Fortune Resort Grace. 248179 Mussoorie. India – Show map,mussoorie,Uttarakhand,India,4-star hotel,2869,30.459097,78.062266,http://www.booking.com/hotel/in/oyo-rooms-near-library-chowk.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829503,OYO Rooms Near Library Chowk,Bed in 10-Bed Male Dormitory Room,4d27c09dd469351ecca96bffa02c91ff
SD-4A. Kabir Marg. Sen Colony. Bani Park. Jaipur. Rajasthan 302016. 302016 Jaipur. India – Show map,jaipur,Rajasthan,India,,2282,26.92490891,75.78761548,http://www.booking.com/hotel/in/stayvista-rooms-at-bani-park.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1490288,Vista Rooms At Bani Park,Standard Double Room,764a294f9f364d13d9ddbe2df4d704f8
3A. Kabir Marg. Bani Park. Bani Park. 302016 Jaipur. India – This neighbourhood is a great choice for travellers interested in ancient landmarks. architecture. and sightseeing – Check location Show map,jaipur,Rajasthan,India,3-star hotel,999,26.92530321,75.79057664,http://www.booking.com/hotel/in/royal-aashiyana-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,496541,Royal Aashiyana Palace,Suite,105b5a4d847e6979a0fde95ebb39588c
Off Nehru Bridge.Sabarmati River Front.Khanpur. 380001 Ahmedabad. India – Great location -,ahmedabad,Gujarat,India,3-star hotel,899,23.02928362,72.57695764,http://www.booking.com/hotel/in/associated-hotels-pvt-ltd.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,497799,Lemon Tree Premier “The Atrium” Ahmedabad,Business Double Room,3f15e5607f74b26adaa1fb236f8d3c43
South Cliff. Janardhanapuram. Varkala. 695141 Varkala. India – Great location -,varkala,Kerala,India,,4201,8.730330858,76.70843124,http://www.booking.com/hotel/in/seashore-beach-resort-varkala.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1623547,Seashore Beach Resort Varkala,Double Room with Balcony and Sea View,3495e55a14c041f98d83d5fa4291d87b
,shānti niketan,West Bengal,India,2 stars,549,23.66925263,87.42675841,http://www.booking.com/hotel/in/rare-earth-farms-amp-homestay.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Holiday Home,45aa60e65fcf974f81297423e35e250a
Village and Post Jhalamand. 342005 Jhālāmand. India – Show map,jhālāmand,Rajasthan,India,3-star hotel,899,26.20944858,73.06509152,http://www.booking.com/hotel/in/jhalamand-garh.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,536791,Hotel Jhalamand Garh,Deluxe Double or Twin Room,00edf30df14529d47276478b86691c3e
Quiescent Heights. Flat No 701 And 703. 7 Floor Block A. Raheja Mind Space. Beside Hotel West Inn.. 500081 Hyderabad. India – Show map,hyderabad,Telangana,India,,2753,17.44060212,78.38653922,http://www.booking.com/hotel/in/abode-homes-raheja-mind-space.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1687234,Abode Homes- Raheja Mind Space,Apartment with Balcony,672c2da27afcfd7ff29de4c3952a87d4
Opposite Army Sports Institute.Koregaon Park. 411001 Pune. India – Show map,pune,Maharashtra,India,5-star hotel,5299,18.537966,73.910804,http://www.booking.com/hotel/in/oyo-premium-koregaon-park-pune.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829562,OYO Premium Koregaon Park Pune,Deluxe Family Room,8c1f8ed3e511fe55e49c559111dc8b24
Boulevard Road. Ghat 4. Dal Lake. 190001 Srinagar. India – Show map,srinagar,Jammu & Kashmir,India,,2527,34.08296802,74.83420014,http://www.booking.com/hotel/in/houseboat-holiday-home.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1490876,Houseboat Holiday Home,Budget Double Room,0d179436da367be220b08ecac5a0e3c0
Harish Premises Co-op. Society. 205/206. S. V. Road. Opp Andheri Railway Station. Andheri West. 400058 Mumbai. India – Show map,mumbai,Maharashtra,India,2 stars,549,19.12099469,72.84447111,http://www.booking.com/hotel/in/midtown.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=16&checkin_year_month=2016-12&checkout_monthday=17&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1747394,Hotel Midtown,Standard Double Room,2b9184ca2f9a7c52da48ffd035f6fb61
#6. 3rd Cross Koramangala 100 Feet Road Ejipura Junction Opp Bharat Petrol Bunk. 560047 Bangalore. India – Show map,bangalore,Karnataka,India,,4388,12.94437099,77.61737821,http://www.booking.com/hotel/in/shamrock-groove-botique-inn.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1635949,Shamrock Groove Botique Inn,Budget Double Room,cdec17a5e3f7e136ddfdc01010370a78
,mysore,Karnataka,India,,2859,12.32909138,76.69441134,http://www.booking.com/hotel/in/vista-rooms-at-woodlands-theatre.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Standard Double Room,6f888a49efd5527cee1ddc56464fb92a
Krishna Mahal. D Road. 3rd Floor. Marine Drive. Near Wankhede Cricket Stadium. Churchgate. 400020 Mumbai. India – This neighbourhood is a great choice for travellers interested in architecture. history. and culture – Check location Great location -,mumbai,Maharashtra,India,3-star hotel,1059,18.93716236,72.82462992,http://www.booking.com/hotel/in/bentley.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,549195,Bentley Hotel Marine Drive,Standard Double or Twin Room,da3197e80332b9019c779f6498a0f843
Sunny Side. Chadiyari. 175131 Manāli. India – Great location -,manāli,Himachal Pradesh,India,2-star hotel,749,32.25472894,77.19280601,http://www.booking.com/hotel/in/manuallaya-the-resort-amp-spa.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,502590,Manuallaya The Resort & Spa,Double Room with Garden View,19e8c1424881487d222fdfbf73847647
A 59. Sri Sai Jyoti. Vinobha Bhave Nagar. Near Laxmi Narayan Temple. 302021 Jaipur. India – Show map,jaipur,Rajasthan,India,,4555,26.91039391,75.73440045,http://www.booking.com/hotel/in/raghu-39-s-holiday-home.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1640549,Raghu's Holiday Home,Deluxe Double Room,3e07c5d4d83a4aab1955eea9e5768e6b
17/70 Convent Road.Kodaikanal-624101. 624101 Kodaikānāl. India – Show map,kodaikānāl,Tamil Nadu,India,,3015,10.244892,77.489641,http://www.booking.com/hotel/in/vista-rooms-near-fire-service-station.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1691736,Vista Rooms near Fire Service Station,Standard Double Room,505f81d1e90259da1caf0351326db49a
No. 2722/1.Sri Harsha Road.Next To Woodlands Theatre. 570001 Mysore. India – Show map,mysore,Karnataka,India,5-star hotel,3999,12.308627,76.65878,http://www.booking.com/hotel/in/oyo-rooms-mysore-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1829514,OYO Rooms Mysore Palace,Deluxe Double Room,37612802c8b1f12a9cc346c11560204e
Hari Phatak Ring Road. Keshav Nagar Opposite Hotel Imperial Ujjain. 456001 Ujjain. India – Show map,ujjain,Madhya Pradesh,India,,3541,23.17037,75.7737,http://www.booking.com/hotel/in/oyo-rooms-mahakal-marg-near-hari-fatak-bridge.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663244,OYO Rooms Mahakal Marg Near Hari Fatak Bridge,Tent,c1f5063f8a3e78dc4830dcc79ca87b34
B.B Borkar Road. 403521 Alto Porvorim. India – Great location -,alto porvorim,Goa,India,,2222,15.5271141,73.84050876,http://www.booking.com/hotel/in/highland-heritage.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1485708,Highland Heritage,Deluxe Room,af58e17125aadb09d150007f0630fa7b
158/5 Civil Lines Near Sessions House Gurgaon. 122001 Gurgaon. India – Show map,gurgaon,Haryana,India,,3463,28.46012,77.034015,http://www.booking.com/hotel/in/oyo-rooms-gurgaon-bus-stand-3.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663058,OYO Rooms Gurgaon Bus Stand 3,Deluxe Double Room,b7ec7a0ddd9609f09daa6eced06712a1
No 1. Hanumantha Road. T. Nagar. T - Nagar. 600017 Chennai. India – This neighbourhood is a great choice for travellers interested in shopping for clothes. shopping. and food – Check location Show map,chennai,Tamil Nadu,India,3-star hotel,1199,13.04551339,80.23306122,http://www.booking.com/hotel/in/sridevi-park.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=09&checkin_year_month=2016-12&checkout_monthday=10&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,541407,Hotel Shridevi Park,Suite,25727a0334ed77ee4bea0eaa49acb955
,gurgaon,Haryana,India,4 stars,1299,28.44990311,77.0410037,http://www.booking.com/hotel/in/interglobe-comfort-inn.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,,,Deluxe Double or Twin Room,f7673ab3675161fa7b901b6217c86810
Adjacent to chattrapati sports complex.pune bangalore highway.Balewadi. 411045 Pune. India – Show map,pune,Maharashtra,India,4 stars,1299,18.57109903,73.76377076,http://www.booking.com/hotel/in/orchid-pune.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,576359,The Orchid,Premier Double or Twin Room,7b6a628cba10bda1e7d40cf6ac622257
Opp to Zensar IT Park. Next to IDBI Bank. near Sai Srushti Soc. Kharadi. 411014 Kharadi. India – Show map,kharadi,Maharashtra,India,2 stars,549,18.54960301,73.94325614,http://www.booking.com/hotel/in/geeta-paradise.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1758790,Geeta Paradise,Deluxe Room,c6126baad3b2f972a9aa3d63b41a7bcc
Village Jagjit Nagar Tehsil Kasauli. District Solan. Himachal Pradesh. 173225 Kasauli. India – Show map,kasauli,Himachal Pradesh,India,4-star hotel,3029,30.90099371,76.9819361,http://www.booking.com/hotel/in/the-hermitage-kasauli.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=01&checkin_year_month=2016-12&checkout_monthday=02&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1851397,The Hermitage,Four-Bedroom House,69ebacc4029456f6ee431b014a46f8fd
Behind Shenoys.YMCA Junction.Chitoor Road. Ernakulam. 682011 Cochin. India – This neighbourhood is a great choice for travellers interested in nature. scenery. and relaxation – Check location Show map,cochin,Kerala,India,3-star hotel,1199,9.976279021,76.28506064,http://www.booking.com/hotel/in/pearl-palace.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,568087,Pearl Palace,Deluxe Double Room,6530e1a12d3743459a56fbbb30ec1906
Plot No. 1. Behind Punjab Club. Padmapukur Lovelock Street Kolkata. 700019 Ballygunge. India – Show map,ballygunge,West Bengal,India,,3464,22.53225,88.355873,http://www.booking.com/hotel/in/oyo-premium-ballygunge-military-camp.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=03&checkin_year_month=2016-12&checkout_monthday=04&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1663136,OYO Premium Ballygunge Military Camp,Deluxe Double Room,bbd2d1e389facd1816e6e9705a36c872
Kaza. 172114 Kaza. India – Great location -,kaza,Himachal Pradesh,India,,2204,32.22798189,78.0715576,http://www.booking.com/hotel/in/spiti-valley.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=17&checkin_year_month=2016-12&checkout_monthday=18&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,1492088,Spiti Valley Hotel,Double Room with Garden View,c46ca0f013722f837d32e1dedcdaba1d
E 1/237B. Holiday Street. Gaura Vaddo. Bardez. 403516 Calangute. India – Great location -,calangute,Goa,India,3-star hotel,899,15.53326436,73.76117706,http://www.booking.com/hotel/in/nordest-lemonmint-beach-resort.en-gb.html?label=gen173nr-15CAsobEIadGhlLWxlZWxhLXBhbGFjZS1iYW5nYWxvcmVIM2IFbm9yZWZobIgBAZgBLrgBBMgBBNgBA-gBAfgBAw;sid=f341da5cb268bae3ab8d5a82ed66e21f;dcid=4;checkin_monthday=05&checkin_year_month=2016-12&checkout_monthday=06&checkout_year_month=2016-12&do_availability_check=1&sb_price_type=total&type=total&group_adults=2;selected_currency=INR;changed_currency=allowed_duration = 27000,495699,Nordest Lemonmint Beach Resort,Premium Suite,6c854e731b999180b32955d4a9de53e9
